OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|AREALAND_PART|AREAWATER_PART
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879652|090117051013|Block Group 3|764358|34723|G5030|S|764358|34723
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879741|090117051021|Block Group 1|3585283|0|G5030|S|3585283|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879681|090117051022|Block Group 2|877445|0|G5030|S|877445|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|208703716552481|090117051023|Block Group 3|425518|0|G5030|S|425518|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|2087015503908059|090117051024|Block Group 4|2952377|0|G5030|S|2952377|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|2087015503908058|090117051025|Block Group 5|3171313|0|G5030|S|3171313|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879416|090117052001|Block Group 1|16773019|412885|G5030|S|16773019|412885
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879391|090117052002|Block Group 2|2241116|3005932|G5030|S|2241116|3005932
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|208703716552476|090117052003|Block Group 3|3454296|9167668|G5030|S|3454296|9167668
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|2087015503908137|090117053001|Block Group 1|4252558|362121|G5030|S|4252558|362121
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879575|090117053002|Block Group 2|5539592|11542476|G5030|S|5539592|11542476
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|208703716552474|090117053003|Block Group 3|1564151|533285|G5030|S|1564151|533285
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|2087015503908105|090117054001|Block Group 1|11125822|342915|G5030|S|11125822|342915
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20870349879549|090117054002|Block Group 2|17842043|0|G5030|S|17842043|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|2087015503908060|090117054003|Block Group 3|10725574|50212|G5030|S|10725574|50212
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349879813|090116933001|Block Group 1|5870076|11279|G5030|S|5870076|11279
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349879862|090116933002|Block Group 2|4313953|1895270|G5030|S|4313953|1895270
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|208703716552466|090116933003|Block Group 3|7683319|10368068|G5030|S|7683319|10368068
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349879886|090116934001|Block Group 1|2666666|14802|G5030|S|2666666|14802
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349880115|090116934002|Block Group 2|1922960|0|G5030|S|1922960|0
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349880095|090116934003|Block Group 3|837857|0|G5030|S|837857|0
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349879908|090116934004|Block Group 4|2577386|138155|G5030|S|2577386|138155
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|208703716552438|090116935001|Block Group 1|8478816|7411809|G5030|S|8478816|7411809
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|208703716552456|090116935002|Block Group 2|4601086|7942374|G5030|S|4601086|7942374
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349879999|090116936001|Block Group 1|5934738|820231|G5030|S|5934738|820231
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349880024|090116936002|Block Group 2|1638936|792086|G5030|S|1638936|792086
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349879977|090116936003|Block Group 3|3622405|0|G5030|S|3622405|0
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349880050|090116937001|Block Group 1|24601226|804221|G5030|S|24601226|804221
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349880073|090116937002|Block Group 2|10354739|525182|G5030|S|10354739|525182
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349877371|090116952013|Block Group 3|15616790|24153|G5030|S|545|0
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20870349877444|090116952024|Block Group 4|18329604|891557|G5030|S|1242|0
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|208703716552519|090118705021|Block Group 1|4731604|1738674|G5030|S|16435|484
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344212097|090158003001|Block Group 1|1762663|10274|G5030|S|1762663|10274
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344212255|090158003002|Block Group 2|1655157|31346|G5030|S|1655157|31346
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344211935|090158003003|Block Group 3|915246|0|G5030|S|915246|0
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344210434|090158004001|Block Group 1|1303330|6408|G5030|S|1303330|6408
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344211615|090158004002|Block Group 2|2384533|0|G5030|S|2384533|0
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344211780|090158004003|Block Group 3|2205788|0|G5030|S|2205788|0
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2087015506702723|090158005011|Block Group 1|7196712|555513|G5030|S|7196712|555513
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2087015506703537|090158005012|Block Group 2|3597009|136170|G5030|S|3597009|136170
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2087015506701911|090158005013|Block Group 3|2832371|115561|G5030|S|2832371|115561
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2087015506702924|090158005021|Block Group 1|7423063|72951|G5030|S|7423063|72951
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2087015506698990|090158005022|Block Group 2|20793388|213891|G5030|S|20793388|213891
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2087015506702614|090158005023|Block Group 3|14211545|838143|G5030|S|14211545|838143
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344213584|090158006001|Block Group 1|730263|105493|G5030|S|730263|105493
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344213766|090158006002|Block Group 2|268010|11335|G5030|S|268010|11335
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344213999|090158006003|Block Group 3|458221|36689|G5030|S|458221|36689
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344213181|090158007001|Block Group 1|898528|15149|G5030|S|898528|15149
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344213423|090158007002|Block Group 2|618906|0|G5030|S|618906|0
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20870344213331|090158007003|Block Group 3|279139|0|G5030|S|279139|0
27690697821288|0919000000|County subdivisions not defined|0|71830560|G4040|Z9|F|20870697296265|090019900000|Block Group 0|0|424559761|G5030|S|0|71830560
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296305|090012001001|Block Group 1|1474711|0|G5030|S|1474711|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296267|090012001002|Block Group 2|3582104|0|G5030|S|3582104|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296307|090012002001|Block Group 1|2750101|0|G5030|S|2750101|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|2087015672789790|090012002002|Block Group 2|1179138|0|G5030|S|1179138|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296340|090012002003|Block Group 3|592275|0|G5030|S|592275|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|2087019640548237|090012002004|Block Group 4|1097548|0|G5030|S|1097548|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296272|090012003011|Block Group 1|2489127|0|G5030|S|2489127|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296269|090012003012|Block Group 2|4576386|0|G5030|S|4576386|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296271|090012003013|Block Group 3|2832502|0|G5030|S|2832502|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296303|090012003021|Block Group 1|5995420|3906|G5030|S|5995420|3906
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296278|090012003022|Block Group 2|4903909|144883|G5030|S|4903909|144883
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296304|090012003023|Block Group 3|4398649|198|G5030|S|4398649|198
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20870697296276|090012003024|Block Group 4|8046320|7174|G5030|S|8046320|7174
27690347493838|0919008210|Bridgewater town|42478578|2360514|G4040|T1|A|20870347429270|090052501001|Block Group 1|19938410|69099|G5030|S|19938410|69099
27690347493838|0919008210|Bridgewater town|42478578|2360514|G4040|T1|A|20870347429239|090052501002|Block Group 2|22540168|2291415|G5030|S|22540168|2291415
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257250|090012051001|Block Group 1|3889255|347236|G5030|S|3889255|347236
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257398|090012051002|Block Group 2|4373003|0|G5030|S|4373003|0
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257330|090012051003|Block Group 3|1294522|171069|G5030|S|1294522|171069
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257536|090012052001|Block Group 1|9207475|761841|G5030|S|9207475|761841
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|2087015672789776|090012052002|Block Group 2|5397858|0|G5030|S|5397858|0
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257606|090012052003|Block Group 3|4106085|0|G5030|S|4106085|0
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|2087015672789380|090012052004|Block Group 4|6223721|261478|G5030|S|6223721|261478
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257687|090012053001|Block Group 1|6354988|0|G5030|S|6354988|0
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257759|090012053002|Block Group 2|5706276|0|G5030|S|5706276|0
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20870697257840|090012053003|Block Group 3|4562533|0|G5030|S|4562533|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789731|090012101011|Block Group 1|389899|0|G5030|S|389899|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789729|090012101012|Block Group 2|305696|0|G5030|S|305696|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789454|090012101021|Block Group 1|277495|0|G5030|S|277495|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789748|090012101022|Block Group 2|335108|0|G5030|S|335108|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789735|090012102011|Block Group 1|698177|0|G5030|S|698177|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789452|090012102012|Block Group 2|490066|0|G5030|S|490066|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789733|090012102021|Block Group 1|282258|0|G5030|S|282258|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789443|090012102022|Block Group 2|350123|0|G5030|S|350123|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789732|090012102023|Block Group 3|558978|0|G5030|S|558978|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20870697258634|090012103001|Block Group 1|712675|0|G5030|S|712675|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|208703716548639|090012103002|Block Group 2|1323685|0|G5030|S|1323685|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|208703716548638|090012103003|Block Group 3|629384|0|G5030|S|629384|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789456|090012104011|Block Group 1|1278821|0|G5030|S|1278821|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789462|090012104012|Block Group 2|607366|0|G5030|S|607366|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789774|090012104021|Block Group 1|3049147|0|G5030|S|3049147|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789775|090012104022|Block Group 2|939961|0|G5030|S|939961|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789753|090012104023|Block Group 3|1622855|0|G5030|S|1622855|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789752|090012105011|Block Group 1|6801558|171529|G5030|S|6801558|171529
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789749|090012105012|Block Group 2|11871849|285783|G5030|S|11871849|285783
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789360|090012105021|Block Group 1|6052926|0|G5030|S|6052926|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789336|090012105022|Block Group 2|4049427|4538|G5030|S|4049427|4538
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789623|090012105023|Block Group 3|2011273|0|G5030|S|2011273|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2087015672789622|090012105024|Block Group 4|2615355|225125|G5030|S|2615355|225125
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20870697259549|090012106001|Block Group 1|1138207|0|G5030|S|1138207|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20870697259624|090012106002|Block Group 2|515192|0|G5030|S|515192|0
